Id,trans_hour,trans_day,trans_month,trans_year,category,upi_number,age,trans_amount,state,zip,fraud_risk
2203,16,21,3,2022,8,7662000622,91,919.63,22,48043,1
2204,16,21,3,2022,12,7662000623,31,16.71,24,64114,0
2205,18,21,3,2022,13,7662000624,54,142.9,32,87540,0
2206,19,21,3,2022,1,7662000625,33,98.99,9,33967,0
2207,20,21,3,2022,10,7662000626,92,25.48,10,31563,0
2208,20,21,3,2022,9,7662000627,31,4.64,4,92101,0
2209,22,21,3,2022,4,7662000628,91,273.41,22,48043,1
2210,22,21,3,2022,1,7662000629,92,112.59,27,27051,1
2211,23,21,3,2022,11,7662000630,92,991.85,27,27051,1
2212,23,21,3,2022,11,7662000631,64,1179.79,34,12992,1
2213,23,21,3,2022,8,7662000632,92,705.52,27,27051,1
2214,23,21,3,2022,10,7662000633,91,23.97,22,48043,1
2215,0,22,3,2022,4,7662000634,55,339.45,23,56068,1
2216,0,22,3,2022,4,7662000635,23,302.1,0,99747,1
2217,0,22,3,2022,2,7662000636,51,9.86,22,48221,1
2218,1,22,3,2022,2,7662000637,23,8.1,0,99747,1
2219,1,22,3,2022,4,7662000638,23,282.17,0,99747,1
2220,2,22,3,2022,0,7662000639,37,533.89,34,10039,1
2221,2,22,3,2022,1,7662000640,44,111.86,42,37040,1
2222,3,22,3,2022,2,7662000641,19,9.21,23,56668,1
2223,3,22,3,2022,0,7662000642,44,524.44,42,37040,1
2224,4,22,3,2022,8,7662000643,41,7.13,20,21208,0
2225,5,22,3,2022,9,7662000644,28,26.76,10,31046,0
2226,7,22,3,2022,4,7662000645,92,279.67,27,27051,1
2227,7,22,3,2022,12,7662000646,40,125.95,38,15077,0
2228,7,22,3,2022,2,7662000647,48,65.39,1,36749,0
2229,8,22,3,2022,12,7662000648,37,776.69,34,10039,1
2230,9,22,3,2022,4,7662000649,55,329.89,23,56068,1
2231,13,22,3,2022,8,7662000650,19,788.28,23,56668,1
2232,13,22,3,2022,7,7662000651,35,27.24,43,77026,0
2233,16,22,3,2022,5,7662000652,44,22.44,42,37040,1
2234,16,22,3,2022,13,7662000653,92,10.23,27,27051,1
2235,17,22,3,2022,5,7662000654,44,75.62,10,31042,0
2236,17,22,3,2022,7,7662000655,44,22.69,42,37040,1
2237,18,22,3,2022,12,7662000656,23,1154.81,0,99747,1
2238,18,22,3,2022,4,7662000657,55,314.09,23,56068,1
2239,20,22,3,2022,6,7662000658,44,6.92,22,48034,0
2240,21,22,3,2022,13,7662000659,28,7.88,15,47451,0
2241,22,22,3,2022,11,7662000660,23,977.1,0,99747,1
2242,22,22,3,2022,11,7662000661,92,940.96,27,27051,1
2243,22,22,3,2022,7,7662000662,15,58.66,14,62668,0
2244,22,22,3,2022,6,7662000663,44,258.26,42,37040,1
2245,22,22,3,2022,9,7662000664,51,8.23,22,48221,1
2246,22,22,3,2022,7,7662000665,40,50.75,25,39113,0
2247,22,22,3,2022,11,7662000666,23,1099.67,0,99747,1
2248,22,22,3,2022,10,7662000667,92,17.5,27,27051,1
2249,23,22,3,2022,8,7662000668,23,805.96,0,99747,1
2250,23,22,3,2022,4,7662000669,92,295.04,27,27051,1
2251,23,22,3,2022,11,7662000670,51,1132.86,22,48221,1
2252,23,22,3,2022,7,7662000671,33,155.28,22,48438,0
2253,23,22,3,2022,8,7662000672,55,687.35,23,56068,1
2254,23,22,3,2022,6,7662000673,28,80.8,16,67529,0
2255,23,22,3,2022,8,7662000674,92,609.58,27,27051,1
2256,23,22,3,2022,11,7662000675,92,1143.67,27,27051,1
2257,0,23,3,2022,4,7662000676,51,298.33,22,48221,1
2258,0,23,3,2022,2,7662000677,37,10.76,34,10039,1
2259,1,23,3,2022,12,7662000678,37,802.81,34,10039,1
2260,1,23,3,2022,2,7662000679,23,9.94,0,99747,1
2261,1,23,3,2022,4,7662000680,51,316.18,22,48221,1
2262,1,23,3,2022,4,7662000681,19,302.28,23,56668,1
2263,1,23,3,2022,2,7662000682,44,10.31,42,37040,1
2264,2,23,3,2022,12,7662000683,37,785.63,34,10039,1
2265,2,23,3,2022,0,7662000684,44,453.58,42,37040,1
2266,3,23,3,2022,4,7662000685,23,318.37,0,99747,1
2267,5,23,3,2022,3,7662000686,55,16.63,23,56068,1
2268,9,23,3,2022,11,7662000687,89,5.37,24,63336,0
2269,10,23,3,2022,4,7662000688,26,209.66,24,64058,0
2270,11,23,3,2022,3,7662000689,38,57.63,14,62571,0
2271,11,23,3,2022,4,7662000690,51,279.99,22,48221,1
2272,11,23,3,2022,9,7662000691,40,56.45,9,33811,0
2273,15,23,3,2022,6,7662000692,34,38.83,25,39073,0
2274,16,23,3,2022,1,7662000693,52,95.72,35,44223,0
2275,18,23,3,2022,11,7662000694,37,7.78,3,85020,0
2276,18,23,3,2022,9,7662000695,51,7.21,22,48221,1
2277,22,23,3,2022,6,7662000696,37,212.42,34,10039,1
2278,22,23,3,2022,11,7662000697,23,1136.04,0,99747,1
2279,22,23,3,2022,10,7662000698,44,19.24,42,37040,1
2280,22,23,3,2022,6,7662000699,44,245.23,42,37040,1
2281,22,23,3,2022,11,7662000700,23,973.84,0,99747,1
2282,22,23,3,2022,11,7662000701,19,945.66,23,56668,1
2283,22,23,3,2022,9,7662000702,21,96.76,40,29438,0
2284,22,23,3,2022,11,7662000703,19,1204.67,23,56668,1
2285,22,23,3,2022,8,7662000704,55,745.25,23,56068,1
2286,22,23,3,2022,10,7662000705,44,18.35,42,37040,1
2287,22,23,3,2022,8,7662000706,23,739.18,0,99747,1
2288,23,23,3,2022,5,7662000707,37,19.98,34,10039,1
2289,23,23,3,2022,13,7662000708,51,12.41,22,48221,1
2290,23,23,3,2022,13,7662000709,55,6.2,23,56068,1
2291,23,23,3,2022,0,7662000710,19,495.05,23,56668,1
2292,1,24,3,2022,2,7662000711,19,9.91,47,99116,1
2293,1,24,3,2022,2,7662000712,19,8.78,47,99116,1
2294,1,24,3,2022,4,7662000713,19,295.16,47,99116,1
2295,2,24,3,2022,2,7662000714,25,73.01,31,7439,0
2296,2,24,3,2022,4,7662000715,19,269.76,47,99116,1
2297,2,24,3,2022,4,7662000716,48,118.67,38,15458,0
2298,4,24,3,2022,12,7662000717,36,153.51,15,47515,0
2299,4,24,3,2022,0,7662000718,82,74.03,34,12575,0
2300,4,24,3,2022,11,7662000719,87,1395.39,17,41254,0
2301,5,24,3,2022,2,7662000720,63,75.23,21,4047,0
2302,5,24,3,2022,4,7662000721,19,307.86,47,99116,1
2303,6,24,3,2022,3,7662000722,45,35.51,4,90650,0
2304,8,24,3,2022,2,7662000723,37,43.62,49,26292,0
2305,8,24,3,2022,9,7662000724,89,9.45,40,29170,0
2306,10,24,3,2022,12,7662000725,52,5.21,50,83120,0
2307,11,24,3,2022,3,7662000726,33,35.49,19,1843,0
2308,11,24,3,2022,3,7662000727,30,21.8,35,44233,0
2309,12,24,3,2022,8,7662000728,19,1054.8,47,99116,1
2310,13,24,3,2022,8,7662000729,21,157.93,38,16114,0
2311,14,24,3,2022,0,7662000730,30,33.64,34,11955,0
2312,16,24,3,2022,13,7662000731,62,1.13,14,61335,0
2313,17,24,3,2022,10,7662000732,28,109.31,43,78584,0
2314,19,24,3,2022,0,7662000733,21,2.63,43,79252,0
2315,20,24,3,2022,12,7662000734,19,1194.56,47,99116,1
2316,21,24,3,2022,1,7662000735,86,140.21,20,20776,0
2317,23,24,3,2022,12,7662000736,19,1256.43,47,99116,1
2318,23,24,3,2022,8,7662000737,19,708.06,47,99116,1
2319,23,24,3,2022,8,7662000738,19,757.36,47,99116,1
2320,23,24,3,2022,9,7662000739,19,6.33,47,99116,1
2321,0,25,3,2022,2,7662000740,80,8.45,5,80019,1
2322,0,25,3,2022,12,7662000741,58,4.17,35,44265,0
2323,1,25,3,2022,4,7662000742,19,301.9,47,99116,1
2324,1,25,3,2022,4,7662000743,19,282.54,47,99116,1
2325,1,25,3,2022,2,7662000744,46,10.41,24,64686,1
2326,3,25,3,2022,11,7662000745,34,101.34,48,53924,0
2327,3,25,3,2022,4,7662000746,90,297.29,31,8830,1
2328,3,25,3,2022,4,7662000747,80,315.55,5,80019,1
2329,3,25,3,2022,3,7662000748,19,40.15,47,99033,0
2330,3,25,3,2022,2,7662000749,80,9.86,5,80019,1
2331,3,25,3,2022,2,7662000750,19,7.97,47,99116,1
2332,4,25,3,2022,4,7662000751,65,120.56,34,12910,0
2333,4,25,3,2022,4,7662000752,54,105.93,22,49879,0
2334,5,25,3,2022,2,7662000753,56,71.2,38,16878,0
2335,6,25,3,2022,11,7662000754,49,4.31,12,52576,0
2336,8,25,3,2022,4,7662000755,73,86.46,1,36344,0
2337,9,25,3,2022,11,7662000756,46,955.52,24,64686,1
2338,10,25,3,2022,2,7662000757,91,28.53,29,68641,0
2339,15,25,3,2022,1,7662000758,79,291.92,35,43160,0
2340,15,25,3,2022,11,7662000759,27,4.65,34,14816,0
2341,15,25,3,2022,10,7662000760,83,116.1,31,7711,0
2342,15,25,3,2022,10,7662000761,46,21.96,24,64686,1
2343,17,25,3,2022,11,7662000762,80,1162.35,5,80019,1
2344,18,25,3,2022,9,7662000763,42,60.14,20,20895,0
2345,20,25,3,2022,5,7662000764,47,32.19,23,55128,0
2346,22,25,3,2022,9,7662000765,90,8.65,31,8830,1
2347,22,25,3,2022,5,7662000766,80,18.08,5,80019,1
2348,22,25,3,2022,11,7662000767,80,932.41,5,80019,1
2349,22,25,3,2022,5,7662000768,46,26.13,24,64686,1
2350,22,25,3,2022,11,7662000769,90,951.47,31,8830,1
2351,22,25,3,2022,8,7662000770,90,730.3,31,8830,1
2352,23,25,3,2022,5,7662000771,46,18.2,24,64686,1
2353,23,25,3,2022,5,7662000772,46,19.57,24,64686,1
2354,23,25,3,2022,11,7662000773,90,858.93,31,8830,1
2355,23,25,3,2022,12,7662000774,90,866.89,31,8830,1
2356,23,25,3,2022,11,7662000775,80,797.05,5,80019,1
2357,23,25,3,2022,9,7662000776,19,6.39,47,99116,1
2358,23,25,3,2022,6,7662000777,46,231.12,24,64686,1
2359,23,25,3,2022,6,7662000778,46,270.28,24,64686,1
2360,23,25,3,2022,5,7662000779,46,19.82,24,64686,1
2361,23,25,3,2022,5,7662000780,39,77.58,48,54418,0
2362,23,25,3,2022,6,7662000781,39,32.49,44,84087,0
2363,23,25,3,2022,7,7662000782,90,22.45,31,8830,1
2364,23,25,3,2022,7,7662000783,63,25.32,15,47110,0
2365,0,26,3,2022,8,7662000784,46,758.05,24,64686,1
2366,0,26,3,2022,4,7662000785,80,316.84,5,80019,1
2367,1,26,3,2022,3,7662000786,43,44.19,2,72011,0
2368,1,26,3,2022,4,7662000787,80,315.96,5,80019,1
2369,2,26,3,2022,2,7662000788,46,8.12,24,64686,1
2370,3,26,3,2022,2,7662000789,80,9.21,5,80019,1
2371,3,26,3,2022,4,7662000790,80,289.41,5,80019,1
2372,4,26,3,2022,2,7662000791,38,66.11,41,57756,0
2373,12,26,3,2022,0,7662000792,14,42.22,16,66618,0
2374,14,26,3,2022,5,7662000793,46,15.78,18,70056,0
2375,16,26,3,2022,5,7662000794,50,22.16,38,15834,0
2376,16,26,3,2022,11,7662000795,90,1051.21,31,8830,1
2377,18,26,3,2022,1,7662000796,43,91.23,2,72011,0
2378,18,26,3,2022,6,7662000797,31,27.13,50,82072,0
2379,18,26,3,2022,7,7662000798,55,5.99,2,72341,0
2380,19,26,3,2022,7,7662000799,91,33.87,29,68641,0
2381,21,26,3,2022,5,7662000800,57,22.17,34,11413,0
2382,21,26,3,2022,6,7662000801,14,60.66,14,60958,0
2383,21,26,3,2022,1,7662000802,60,25.42,34,13615,0
2384,23,26,3,2022,12,7662000803,90,1057.1,31,8830,1
2385,23,26,3,2022,11,7662000804,90,1034.07,31,8830,1
2386,23,26,3,2022,6,7662000805,46,236.87,24,64686,1
2387,2,27,3,2022,4,7662000806,70,336.08,29,68973,1
2388,6,27,3,2022,2,7662000807,46,83.52,22,49895,0
2389,8,27,3,2022,4,7662000808,38,185.48,49,25526,0
2390,15,27,3,2022,1,7662000809,43,36.19,46,5733,0
2391,16,27,3,2022,6,7662000810,33,55.2,4,94558,0
2392,17,27,3,2022,11,7662000811,61,850.83,2,72059,1
2393,18,27,3,2022,7,7662000812,20,25.47,34,11217,0
2394,19,27,3,2022,7,7662000813,23,47.97,43,77327,0
2395,19,27,3,2022,5,7662000814,37,138.63,12,50314,0
2396,19,27,3,2022,11,7662000815,42,4.22,20,20895,0
2397,19,27,3,2022,1,7662000816,27,57.8,34,13367,0
2398,20,27,3,2022,11,7662000817,61,1142.62,2,72059,1
2399,21,27,3,2022,8,7662000818,31,9.59,44,84540,0
2400,22,27,3,2022,4,7662000819,70,335.02,29,68973,1
2401,23,27,3,2022,11,7662000820,70,1011.94,29,68973,1
2402,23,27,3,2022,10,7662000821,74,9.88,10,30756,0
2403,23,27,3,2022,8,7662000822,61,821.02,2,72059,1
2404,23,27,3,2022,13,7662000823,70,7.55,29,68973,1
2405,23,27,3,2022,0,7662000824,30,8.04,9,33710,0
2406,1,28,3,2022,2,7662000825,61,20.15,2,72059,1
2407,1,28,3,2022,3,7662000826,61,16.21,2,72059,1
2408,1,28,3,2022,2,7662000827,61,19.71,2,72059,1
2409,2,28,3,2022,4,7662000828,53,132.48,35,43408,0
2410,3,28,3,2022,9,7662000829,58,4.19,9,33417,0
2411,6,28,3,2022,12,7662000830,83,7.17,29,68881,0
2412,7,28,3,2022,9,7662000831,59,8.58,21,4680,0
2413,8,28,3,2022,3,7662000832,45,46.44,27,28073,0
2414,9,28,3,2022,8,7662000833,63,4.41,5,80824,0
2415,10,28,3,2022,4,7662000834,37,98.69,10,31567,0
2416,12,28,3,2022,6,7662000835,43,21.65,43,76578,0
2417,13,28,3,2022,11,7662000836,34,786.39,43,77007,0
2418,13,28,3,2022,7,7662000837,17,32.79,23,55606,0
2419,13,28,3,2022,12,7662000838,61,823.05,2,72059,1
2420,15,28,3,2022,12,7662000839,33,3.57,22,48438,0
2421,15,28,3,2022,6,7662000840,56,61.12,34,14537,0
2422,18,28,3,2022,1,7662000841,77,54.78,36,74633,0
2423,22,28,3,2022,11,7662000842,70,1045.91,29,68973,1
2424,22,28,3,2022,11,7662000843,44,8.01,40,29911,0
2425,22,28,3,2022,0,7662000844,70,621.8,29,68973,1
2426,22,28,3,2022,11,7662000845,61,1126.82,2,72059,1
2427,23,28,3,2022,11,7662000846,61,908.46,2,72059,1
2428,23,28,3,2022,5,7662000847,35,35.65,27,28405,0
2429,1,29,3,2022,4,7662000848,60,75.16,1,36009,0
2430,4,29,3,2022,4,7662000849,70,37.74,16,66070,0
2431,10,29,3,2022,4,7662000850,26,194.74,5,80951,0
2432,10,29,3,2022,4,7662000851,34,176.22,43,77007,0
2433,11,29,3,2022,3,7662000852,38,73.91,31,7208,0
2434,11,29,3,2022,8,7662000853,40,1.85,1,35776,0
2435,14,29,3,2022,11,7662000854,31,2.72,6,6024,0
2436,19,29,3,2022,6,7662000855,15,47.48,48,53228,0
2437,19,29,3,2022,5,7662000856,29,226.1,1,35022,0
2438,19,29,3,2022,7,7662000857,37,83.56,3,85020,0
2439,20,29,3,2022,5,7662000858,31,4.56,38,16858,0
2440,23,29,3,2022,5,7662000859,17,129.58,25,38677,0
2441,0,30,3,2022,3,7662000860,21,17.8,10,31632,1
2442,1,30,3,2022,11,7662000861,25,844.43,34,13304,1
2443,1,30,3,2022,4,7662000862,21,287.07,10,31632,1
2444,1,30,3,2022,12,7662000863,54,8.8,6,6441,0
2445,3,30,3,2022,4,7662000864,21,320.93,10,31632,1
2446,6,30,3,2022,11,7662000865,56,1.69,14,62424,0
2447,8,30,3,2022,2,7662000866,19,26.21,47,99033,0
2448,14,30,3,2022,7,7662000867,66,95.02,1,35581,0
2449,14,30,3,2022,6,7662000868,45,75.89,12,50073,0
2450,15,30,3,2022,6,7662000869,57,13.77,35,43903,0
2451,16,30,3,2022,13,7662000870,51,3.69,29,68403,0
2452,17,30,3,2022,13,7662000871,29,5.04,17,42701,0
2453,17,30,3,2022,6,7662000872,31,9.86,3,85173,0
2454,19,30,3,2022,7,7662000873,63,6.91,22,49632,0
2455,19,30,3,2022,10,7662000874,60,2.13,23,55388,0
2456,20,30,3,2022,10,7662000875,41,2.32,34,10604,0
2457,20,30,3,2022,5,7662000876,35,180.22,43,77026,0
2458,22,30,3,2022,12,7662000877,21,686.01,10,31632,1
2459,22,30,3,2022,12,7662000878,21,874.83,10,31632,1
2460,22,30,3,2022,12,7662000879,25,866.48,34,13304,1
2461,22,30,3,2022,0,7662000880,25,487.15,34,13304,1
2462,22,30,3,2022,11,7662000881,21,1051.95,10,31632,1
2463,22,30,3,2022,12,7662000882,25,1014.26,34,13304,1
2464,23,30,3,2022,6,7662000883,36,85.95,4,91206,0
2465,23,30,3,2022,7,7662000884,21,22.1,10,31632,1
2466,23,30,3,2022,7,7662000885,25,15.95,34,13304,1
2467,23,30,3,2022,11,7662000886,21,955.57,10,31632,1
2468,23,30,3,2022,12,7662000887,48,1.11,43,76665,0
2469,23,30,3,2022,11,7662000888,21,934.9,10,31632,1
2470,23,30,3,2022,0,7662000889,57,80.6,48,54654,0
2471,0,31,3,2022,4,7662000890,21,310.48,10,31632,1
2472,1,31,3,2022,2,7662000891,21,8.82,10,31632,1
2473,1,31,3,2022,2,7662000892,36,55.21,42,37754,0
2474,1,31,3,2022,11,7662000893,64,5.5,1,35651,0
2475,3,31,3,2022,8,7662000894,21,837.11,10,31632,1
2476,4,31,3,2022,9,7662000895,62,1.24,42,37165,0
2477,4,31,3,2022,4,7662000896,30,72.01,32,87035,0
2478,5,31,3,2022,3,7662000897,19,25.6,12,52563,0
2479,5,31,3,2022,2,7662000898,23,69.58,43,78214,0
2480,6,31,3,2022,4,7662000899,24,46.83,18,70726,0
2481,7,31,3,2022,12,7662000900,65,5.41,34,12910,0
2482,8,31,3,2022,2,7662000901,36,88.52,36,74047,0
2483,9,31,3,2022,8,7662000902,76,106.26,43,75210,0
2484,11,31,3,2022,3,7662000903,35,27.31,43,77026,0
2485,15,31,3,2022,5,7662000904,73,85.62,38,15449,0
2486,15,31,3,2022,11,7662000905,54,1108.62,43,76366,1
2487,16,31,3,2022,5,7662000906,45,19.34,27,28073,0
2488,17,31,3,2022,11,7662000907,21,1170.83,10,31632,1
2489,18,31,3,2022,0,7662000908,31,31.4,9,32780,0
2490,20,31,3,2022,7,7662000909,33,115.25,22,48438,0
2491,21,31,3,2022,6,7662000910,26,31.54,18,71291,0
2492,21,31,3,2022,1,7662000911,34,16.18,27,27258,0
2493,22,31,3,2022,5,7662000912,25,17.91,34,13304,1
2494,22,31,3,2022,11,7662000913,21,1080.47,10,31632,1
2495,22,31,3,2022,11,7662000914,21,1048.63,10,31632,1
2496,22,31,3,2022,8,7662000915,54,694.57,43,76366,1
2497,22,31,3,2022,11,7662000916,54,1185.32,43,76366,1
2498,23,31,3,2022,11,7662000917,54,856.78,43,76366,1
2499,23,31,3,2022,8,7662000918,54,942.82,43,76366,1
2500,23,31,3,2022,5,7662000919,25,19.74,34,13304,1
2501,23,31,3,2022,12,7662000920,21,623.89,10,31632,1
2502,23,31,3,2022,12,7662000921,54,875.12,43,76366,1
2503,0,4,1,2022,11,7662000922,78,2.26,29,68932,0
2504,0,4,1,2022,1,7662000923,47,98.7,4,91321,1
2505,2,4,1,2022,3,7662000924,54,13.53,43,76366,1
2506,3,4,1,2022,8,7662000925,56,6.9,34,10970,0
2507,3,4,1,2022,1,7662000926,47,128.49,4,91321,1
2508,3,4,1,2022,3,7662000927,54,26.98,26,59542,0
2509,4,4,1,2022,2,7662000928,55,32.73,44,84325,0
2510,5,4,1,2022,8,7662000929,89,24.85,4,95537,0
2511,5,4,1,2022,3,7662000930,34,38.15,47,98027,0
2512,6,4,1,2022,4,7662000931,38,208.93,49,25526,0
2513,9,4,1,2022,4,7662000932,34,221.68,38,19149,0
2514,10,4,1,2022,2,7662000933,51,38.45,49,26237,0
2515,11,4,1,2022,8,7662000934,47,9.37,34,10962,0
2516,12,4,1,2022,10,7662000935,67,48,18,70003,0
2517,12,4,1,2022,7,7662000936,64,6.06,12,51453,0
2518,13,4,1,2022,10,7662000937,45,19.48,20,20634,0
2519,14,4,1,2022,6,7662000938,54,43.6,22,48154,0
2520,15,4,1,2022,7,7662000939,25,42.59,22,48193,0
2521,15,4,1,2022,10,7662000940,32,72.98,45,24433,0
2522,16,4,1,2022,5,7662000941,54,19.3,43,76366,1
2523,16,4,1,2022,1,7662000942,46,45.16,1,36617,0
2524,17,4,1,2022,0,7662000943,42,72.04,50,82514,0
2525,18,4,1,2022,9,7662000944,38,358.06,31,7208,0
2526,18,4,1,2022,12,7662000945,23,3.11,43,78214,0
2527,18,4,1,2022,10,7662000946,75,220.53,43,76566,0
2528,20,4,1,2022,5,7662000947,26,22.97,44,84003,0
2529,20,4,1,2022,13,7662000948,37,7.2,47,99323,0
2530,21,4,1,2022,10,7662000949,19,46.2,25,38761,0
2531,22,4,1,2022,8,7662000950,54,773.4,43,76366,1
2532,22,4,1,2022,11,7662000951,54,992.2,43,76366,1
2533,22,4,1,2022,9,7662000952,38,22.98,49,25526,0
2534,23,4,1,2022,10,7662000953,29,27.98,28,58569,0
2535,0,4,2,2022,4,7662000954,28,391.43,43,79842,1
2536,1,4,2,2022,11,7662000955,47,1038.29,4,91321,1
2537,2,4,2,2022,11,7662000956,28,897.66,43,79842,1
2538,3,4,2,2022,4,7662000957,28,331.74,43,79842,1
2539,4,4,2,2022,2,7662000958,23,51.63,22,49628,0
2540,8,4,2,2022,4,7662000959,65,104.17,15,46946,0
2541,8,4,2,2022,12,7662000960,59,6.4,21,4680,0
2542,12,4,2,2022,1,7662000961,20,138.66,34,12534,0
2543,14,4,2,2022,12,7662000962,28,3.17,34,13755,0
2544,17,4,2,2022,0,7662000963,49,53.74,14,62360,0
2545,21,4,2,2022,6,7662000964,35,21.43,50,82901,0
2546,22,4,2,2022,10,7662000965,28,21.18,43,79842,1
2547,0,4,3,2022,9,7662000966,28,795.73,43,79842,1
2548,2,4,3,2022,12,7662000967,26,140.99,43,79085,0
2549,2,4,3,2022,2,7662000968,17,9.47,42,37683,1
2550,2,4,3,2022,11,7662000969,28,907.95,43,79842,1
2551,2,4,3,2022,4,7662000970,25,369.14,34,14120,1
2552,3,4,3,2022,4,7662000971,17,269.84,42,37683,1
2553,3,4,3,2022,12,7662000972,28,895.53,43,79842,1
2554,3,4,3,2022,4,7662000973,28,345.67,43,79842,1
2555,3,4,3,2022,8,7662000974,17,798.46,42,37683,1
2556,6,4,3,2022,4,7662000975,37,282.82,43,77417,1
2557,8,4,3,2022,8,7662000976,51,30.73,49,26237,0
2558,8,4,3,2022,4,7662000977,57,91.68,17,40209,0
2559,13,4,3,2022,12,7662000978,37,136.8,10,31567,0
2560,14,4,3,2022,5,7662000979,52,15.07,23,56592,0
2561,15,4,3,2022,12,7662000980,35,8.98,20,21750,0
2562,17,4,3,2022,1,7662000981,35,74.24,20,21750,0
2563,21,4,3,2022,6,7662000982,29,88.72,26,59710,0
2564,22,4,3,2022,11,7662000983,37,928.19,43,77417,1
2565,22,4,3,2022,12,7662000984,17,871.92,42,37683,1
2566,23,4,3,2022,11,7662000985,37,958.38,43,77417,1
2567,23,4,3,2022,7,7662000986,25,18.52,34,14120,1
2568,23,4,3,2022,6,7662000987,25,269.86,34,14120,1
2569,23,4,3,2022,4,7662000988,37,282.97,43,77417,1
2570,23,4,3,2022,12,7662000989,17,809.46,42,37683,1
2571,23,4,3,2022,11,7662000990,37,1083.02,43,77417,1
2572,23,4,3,2022,11,7662000991,17,994,42,37683,1
2573,0,4,4,2022,8,7662000992,64,4.74,24,64630,0
2574,0,4,4,2022,4,7662000993,38,295.47,43,77417,1
2575,0,4,4,2022,4,7662000994,25,358.55,34,14120,1
2576,0,4,4,2022,8,7662000995,17,857.34,42,37683,1
2577,1,4,4,2022,2,7662000996,45,65.63,50,82221,0
2578,1,4,4,2022,4,7662000997,17,335.96,42,37683,1
2579,1,4,4,2022,2,7662000998,38,11.7,43,77417,1
2580,2,4,4,2022,9,7662000999,45,31.7,4,93627,0
2581,2,4,4,2022,11,7662001000,25,791.92,34,14120,1
2582,4,4,4,2022,3,7662001001,48,62.98,43,75092,0
2583,4,4,4,2022,12,7662001002,25,933.08,34,14120,1
2584,11,4,4,2022,12,7662001003,63,30.83,28,58651,0
2585,11,4,4,2022,4,7662001004,35,156.72,34,14037,0
2586,13,4,4,2022,13,7662001005,71,5.31,10,39840,0
2587,14,4,4,2022,0,7662001006,21,8.71,10,31632,0
2588,15,4,4,2022,8,7662001007,17,907.76,42,37683,1
2589,15,4,4,2022,7,7662001008,27,2.82,34,13647,0
2590,16,4,4,2022,5,7662001009,46,72.97,32,87533,0
2591,16,4,4,2022,0,7662001010,24,32.8,15,46765,0
2592,18,4,4,2022,0,7662001011,45,12,38,16314,0
2593,18,4,4,2022,13,7662001012,45,464.15,34,14778,0
2594,18,4,4,2022,0,7662001013,35,107.6,50,82901,0
2595,22,4,4,2022,8,7662001014,53,816.43,48,54896,1
2596,22,4,4,2022,11,7662001015,17,1213.87,42,37683,1
2597,23,4,4,2022,12,7662001016,38,814.74,43,77417,1
2598,23,4,4,2022,5,7662001017,68,15.92,4,95528,0
2599,23,4,4,2022,11,7662001018,38,853.84,43,77417,1
2600,23,4,4,2022,6,7662001019,53,403.93,48,54896,1
2601,0,4,5,2022,2,7662001020,54,24.84,48,54896,1
2602,1,4,5,2022,2,7662001021,57,85.73,38,16239,0
2603,1,4,5,2022,4,7662001022,54,319.57,48,54896,1
2604,5,4,5,2022,2,7662001023,75,48.1,47,99113,0
2605,6,4,5,2022,4,7662001024,35,197.43,50,82901,0
2606,7,4,5,2022,2,7662001025,68,75.11,45,22151,0
2607,9,4,5,2022,4,7662001026,27,102.48,34,13647,0
2608,10,4,5,2022,9,7662001027,63,9.18,41,57340,0
2609,10,4,5,2022,11,7662001028,54,2.12,31,8323,0
2610,13,4,5,2022,7,7662001029,54,19.45,31,8323,0
2611,13,4,5,2022,6,7662001030,43,316.71,45,22968,0
2612,13,4,5,2022,11,7662001031,48,2.76,43,75092,0
2613,15,4,5,2022,6,7662001032,31,2.4,16,66941,0
2614,15,4,5,2022,10,7662001033,70,27.79,16,66070,0
2615,17,4,5,2022,7,7662001034,39,58.84,35,45622,0
2616,18,4,5,2022,10,7662001035,60,64.5,4,96037,0
2617,21,4,5,2022,10,7662001036,31,80.04,23,56672,0
2618,22,4,5,2022,11,7662001037,54,872.79,48,54896,1
2619,22,4,5,2022,6,7662001038,29,80.54,28,58569,0
2620,22,4,5,2022,10,7662001039,54,50.3,48,54896,1
2621,23,4,5,2022,4,7662001040,54,307.8,48,54896,1
2622,0,4,6,2022,4,7662001041,41,316.5,42,37132,1
2623,2,4,6,2022,2,7662001042,45,72.1,38,16314,0
2624,2,4,6,2022,2,7662001043,41,8.71,42,37132,1
2625,3,4,6,2022,4,7662001044,41,285.75,42,37132,1
2626,3,4,6,2022,2,7662001045,41,9.36,42,37132,1
2627,7,4,6,2022,2,7662001046,41,85.89,37,97132,0
2628,7,4,6,2022,2,7662001047,48,54.79,1,36749,0
2629,8,4,6,2022,2,7662001048,48,61.25,34,11710,0
2630,10,4,6,2022,11,7662001049,58,5.69,16,67556,0
2631,12,4,6,2022,13,7662001050,58,4.51,25,39653,0
2632,16,4,6,2022,7,7662001051,57,4.1,38,18917,0
2633,16,4,6,2022,0,7662001052,48,110.95,43,76665,0
2634,20,4,6,2022,7,7662001053,25,8.14,34,13304,0
2635,22,4,6,2022,11,7662001054,35,7.91,47,98238,0
2636,23,4,6,2022,11,7662001055,41,900.17,42,37132,1
2637,23,4,6,2022,12,7662001056,41,744.64,42,37132,1
